time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
93.224150,-6.5479,11.0708,3.9492,13.455
93.229497,-10.3745,16.6399,0.7219,19.622
93.234797,-19.1560,26.0648,-2.3300,32.431
93.239482,-29.3354,34.7695,4.5918,45.723
93.244397,-37.8485,36.7190,4.8520,52.956
93.252371,-41.0924,29.1962,3.7395,50.547
93.255089,-38.8045,19.6373,5.9755,43.899
93.259800,-33.0729,14.0377,4.3423,36.190
93.286441,-28.7483,15.1119,3.6811,32.686
93.287143,-21.6165,17.0749,3.2091,27.733
93.287433,-13.6690,16.3812,-0.2962,21.337
93.287788,-8.5282,12.4986,1.0868,15.170
93.288021,-3.0293,7.9193,0.5690,8.498
93.291588,0.0703,6.5495,-0.1243,6.551
93.319257,-1.2651,3.9142,1.3797,4.339
93.319762,-7.3511,3.4570,1.7445,8.309
93.320225,-13.9748,4.2940,2.9240,14.909
93.320511,-18.0560,4.9403,3.1248,18.979
93.320988,-19.9584,9.6497,0.1898,22.170
93.321365,-13.5805,11.0933,-5.7187,18.444
93.325143,1.6214,-4.9186,-6.0350,7.953
93.344426,9.5576,-9.5463,2.0342,13.661
93.345033,12.2112,-4.5806,5.4546,14.137
93.345399,13.5698,-2.0191,5.2126,14.676
93.345843,13.5167,-1.1695,2.7957,13.852
93.350338,11.3691,-0.3308,-1.0532,11.423
93.355254,7.9688,-0.0770,-2.7252,8.422
93.360733,2.3425,0.4985,-3.5128,4.252
93.365870,-5.6703,1.2033,-3.1572,6.601
93.371077,-10.4037,1.0755,-1.3048,10.540
93.375877,-11.2699,1.1467,-0.3660,11.334
93.380904,-10.9834,1.0578,-0.2510,11.037
93.385683,-9.9907,0.2329,0.0274,9.993
93.390657,-8.7160,-0.9018,0.3120,8.768
93.423076,-7.5204,-2.0150,0.5939,7.808
93.423725,-6.7573,-2.7642,0.9550,7.363
93.424162,-6.3441,-3.0666,1.3443,7.173
93.424666,-6.2103,-3.0143,1.6502,7.098
93.425050,-6.2354,-2.9353,1.7772,7.117
93.425459,-6.3495,-2.7260,1.9121,7.170
93.425822,-6.3924,-2.6029,2.0838,7.210
93.431043,-6.2968,-2.5486,2.1921,7.138
93.435895,-6.1107,-2.5859,2.2085,6.993
93.441131,-5.8434,-2.7095,2.1141,6.779
93.446437,-5.4924,-2.7921,1.9255,6.455
93.451015,-5.1747,-2.8907,1.7432,6.178
93.456105,-4.8655,-3.0486,1.4648,5.926
93.461384,-4.5435,-3.2333,1.1626,5.696
93.466157,-4.4302,-3.3448,0.6350,5.587
93.472824,-4.4510,-3.2678,0.0951,5.523
93.477164,-4.5025,-3.1405,-0.4076,5.505
93.482076,-4.4696,-2.8474,-0.6837,5.343
93.486856,-4.3407,-2.5742,-0.5249,5.074
93.492257,-3.8499,-2.3371,0.3074,4.514
93.497827,-3.5936,-1.9820,0.9330,4.209
93.501788,-3.4303,-1.8142,0.7786,3.958
93.532865,-3.4754,-1.5981,1.1422,3.992
93.533739,-3.8817,-0.6105,-0.0660,3.930
93.534175,-4.6149,0.1305,-0.2816,4.625
93.534495,-3.9880,0.3625,0.4364,4.028
93.534761,-2.9392,0.3884,0.4607,3.000
93.535103,-2.1669,0.8685,0.4282,2.373
93.536271,-1.4481,1.0749,0.3394,1.835
93.541970,-1.2032,1.2856,-0.1979,1.772
93.546563,-1.2423,1.6920,-0.6405,2.195
93.551699,-1.3541,2.3838,-0.9480,2.901
93.556887,-1.2759,3.1913,-1.4270,3.721
93.561852,-0.8562,4.1079,-1.8005,4.566
93.566971,-0.2839,5.2514,-1.9670,5.615
93.572496,0.4962,6.5025,-1.9746,6.814
93.577152,1.3108,7.7484,-2.1469,8.146
93.581904,2.2795,8.8009,-2.5377,9.439
93.587207,3.2963,9.4443,-2.8362,10.397
93.592058,4.3963,9.5781,-2.0767,10.742
93.597001,5.7910,9.1896,-1.9346,11.033
93.602533,7.0632,8.6324,-4.3176,11.960
93.622809,7.8421,8.7227,-6.5540,13.436
93.623385,8.4713,9.3799,-7.3957,14.644
93.623710,9.3063,9.9448,-7.8793,15.735
93.624007,10.3392,9.8833,-7.8319,16.307
93.627659,11.4190,9.4343,-7.3496,16.535
93.632395,12.3608,8.7738,-6.1869,16.372
93.637382,13.5679,8.0720,-5.0239,16.568
93.642937,14.9653,7.1354,-3.3693,16.918
93.647761,16.3459,5.8816,-2.5700,17.561
93.652547,17.5607,4.4833,-3.3888,18.438
93.657498,18.5914,2.7062,-4.8817,19.411
93.662752,19.4193,1.0652,-5.8040,20.296
93.667542,20.1042,-0.2005,-6.1754,21.032
93.676143,20.3575,-1.4693,-6.2129,21.335
93.677914,20.5078,-2.9596,-6.3082,21.659
93.683204,20.5695,-4.7223,-7.0908,22.264
93.688053,20.4179,-6.5343,-7.1572,22.601
93.692844,19.8581,-8.7087,-10.2636,23.990
93.698118,19.8471,-10.4927,-9.7283,24.467
93.702772,18.0070,-10.1429,-2.9524,20.877
93.728071,12.2737,2.6846,-7.8124,14.795
93.728695,12.7993,4.1477,-8.3598,15.840
93.729020,15.7267,-4.5209,2.9035,16.619
93.729304,19.0051,-10.9633,8.9109,23.681
93.729836,20.4266,-9.8247,8.9786,24.380
93.732945,14.7152,0.2251,8.4475,16.969
93.754834,-5.2356,29.4394,5.3390,30.374
93.755281,-17.9761,46.3576,6.7122,50.172
93.755518,-9.4619,11.8770,6.7686,16.625
93.755745,-5.7477,-9.1742,13.8366,17.569
93.779075,-9.9642,-2.2223,19.0156,21.583
93.779519,-11.1595,0.9668,15.7087,19.293
93.779773,-3.6112,-1.3308,18.2707,18.672
93.780107,8.0039,3.6555,-0.9205,8.847
93.780393,17.8791,0.0127,-20.4766,27.184
93.783194,27.7054,-7.6102,-3.3986,28.932
93.788312,35.2170,-9.8413,18.3912,40.931
93.793226,40.6080,-12.3352,20.1721,46.990
93.799025,39.2191,-12.9057,-9.1600,42.292
93.804013,34.2586,-7.7891,-37.6537,51.499
93.821750,27.5973,0.0923,-33.1516,43.135
93.822122,16.2248,3.7634,-19.1998,25.417
93.822509,3.1103,0.0898,-11.8825,12.283
93.846512,-3.2222,-2.5331,-5.6397,6.972
93.847006,-5.3506,-1.5116,-0.3611,5.572
93.847213,-6.0180,-0.6261,4.7494,7.692
93.847414,-5.2032,-0.1579,7.8634,9.430
93.847605,-3.2537,0.5912,7.4238,8.127
93.848927,-0.4857,1.3629,6.9997,7.148
93.869541,1.7352,1.7632,7.0964,7.515
93.870046,1.5530,1.5742,5.0896,5.549
93.870745,0.7660,1.1582,1.9735,2.413
93.871010,1.3199,0.5196,-0.1878,1.431
93.873781,2.9449,-0.4278,-0.4250,3.006
93.878673,4.4848,-1.3274,0.6824,4.727
93.884415,5.1069,-1.8249,0.9690,5.509
93.887789,5.0880,-2.2658,0.4870,5.591
93.894391,4.6878,-2.1722,0.1014,5.168
93.899634,4.3881,-1.8358,0.5224,4.785
93.904302,4.0662,-1.6872,0.4952,4.430
93.909545,3.3039,-1.3103,-0.1017,3.556
93.914642,2.4982,-0.5590,-0.5032,2.609
93.919255,1.9158,0.1551,-0.1551,1.928
93.924516,1.7206,0.6390,0.4117,1.881
93.948147,1.2878,1.0220,0.8025,1.829
93.948744,0.8607,0.9579,1.3870,1.893
93.949018,0.5609,0.6010,1.6084,1.806
93.949256,-0.1423,0.7455,1.4749,1.659
93.951820,-1.2493,1.0708,0.8023,1.831
93.954321,-1.9344,0.8508,0.6595,2.214
93.959352,-2.3996,1.5723,0.0727,2.870
93.965208,-3.3177,2.8298,-0.7070,4.418
93.969960,-4.1755,3.7476,-0.9564,5.692
93.975176,-4.8532,3.1981,-1.3215,5.960
93.980006,-4.1878,1.4421,0.1641,4.432
93.985366,-2.7987,0.6361,1.7374,3.355
93.990195,-1.8975,0.5627,2.4164,3.123
93.994921,-1.4185,0.0629,2.4338,2.818
94.000673,-1.2459,-0.5447,1.5729,2.079
94.005428,-1.1770,-0.7106,0.2602,1.399
94.010176,-1.0466,-0.6224,-0.4944,1.314
94.015203,-0.8572,-0.6320,-0.4795,1.168
94.020554,-0.6350,-0.7898,-0.3055,1.058
94.024899,-0.4633,-0.9519,-0.1726,1.073
94.044185,-0.3920,-1.1427,-0.3581,1.260
94.044720,-0.4309,-1.2828,-0.7729,1.558
94.044990,-0.4957,-1.2960,-1.2954,1.898
94.045754,-0.6388,-1.1923,-1.6219,2.112
94.050375,-0.7096,-1.0866,-1.7102,2.147
94.055095,-0.7491,-0.9907,-1.5127,1.957
94.060900,-0.6404,-0.9930,-1.2280,1.704
94.065903,-0.4294,-1.0308,-1.0949,1.564
94.070817,-0.1805,-1.0182,-1.2567,1.627
94.075471,-0.0495,-1.1753,-1.5386,1.937
94.080379,0.0860,-1.4446,-1.5299,2.106
94.085844,0.2626,-1.6159,-1.2328,2.049
94.090987,0.3420,-1.6034,-1.0876,1.967
94.095898,0.3515,-1.5612,-1.1133,1.949
94.100649,0.2818,-1.3600,-1.2691,1.881
94.106210,0.0896,-1.0456,-1.4496,1.790
94.110881,-0.2128,-0.4363,-1.2793,1.368
94.116493,-0.5615,0.3581,-0.5670,0.875
94.121323,-0.8068,0.9912,0.4370,1.351
94.126574,-0.9447,0.9065,1.0113,1.654
94.131076,-1.0211,0.3946,1.0801,1.538
94.136627,-0.8711,0.0493,1.1769,1.465
94.141598,-0.6381,0.0209,1.4109,1.549
94.145701,-0.5328,0.2779,1.7606,1.860
94.166049,-0.5537,0.5629,1.7781,1.946
94.166539,-0.4883,0.8280,1.6134,1.878
94.166777,-0.1890,1.1650,1.7416,2.104
94.166948,0.1649,1.7101,1.8686,2.538
94.172018,0.2025,2.2380,1.7599,2.854
94.176272,0.1180,2.6962,1.4657,3.071
94.181380,0.0258,3.2552,1.2860,3.500
94.186827,-0.3436,3.8690,1.0171,4.015
94.191817,-1.0155,4.5460,0.4681,4.682
94.196445,-1.4183,4.7244,0.7705,4.992
94.201641,-1.4423,4.8807,1.7687,5.388
94.207898,-1.6693,5.3766,2.0847,6.003
94.211695,-2.3486,6.0948,1.4122,6.683
94.217392,-3.2368,6.6646,0.9394,7.468
94.221501,-4.0612,6.7106,1.3979,7.967
94.226447,-4.4923,6.5811,1.7771,8.164
94.231750,-4.6948,6.7698,1.9227,8.460
94.236951,-4.7608,7.1717,2.4962,8.963
94.244606,-4.7781,7.7356,3.4455,9.723
94.274567,-4.9197,8.4011,3.4024,10.313
94.275078,-5.3077,8.9200,4.2270,11.207
94.275362,-5.7687,9.4596,5.0393,12.172
94.275601,-5.6421,10.7570,6.2410,13.656
94.275806,-5.8185,13.1935,6.8153,15.949
94.276070,-9.5733,19.6870,2.0056,21.983
94.277021,-19.3735,30.2976,-5.6929,36.410
94.282163,-29.3763,36.9088,3.7494,47.321
94.286341,-39.1650,37.0634,7.1048,54.388
94.292009,-43.7170,26.3108,5.0958,51.278
94.312725,-41.7505,16.4522,3.7222,45.029
94.313314,-35.8086,12.0264,4.1108,37.997
94.313846,-30.8493,12.4597,2.2844,33.349
94.314939,-25.2661,12.6938,1.3333,28.307
94.340037,-18.2346,10.8663,1.0633,21.253
94.340632,-9.9432,10.1510,-0.4765,14.217
94.340947,-4.4451,7.6110,-0.9304,8.863
94.341272,-3.1371,6.2028,0.4555,6.966
94.341682,-3.6314,3.8468,1.9615,5.642
94.366768,-4.4916,2.6374,1.4229,5.400
94.367209,-8.0733,1.7294,2.6656,8.676
94.367491,-13.1836,-1.6103,5.3819,14.331
94.367888,-15.8023,-2.8850,5.9637,17.135
94.368401,-14.9720,3.3012,2.1307,15.479
94.368765,-8.7658,9.0020,-4.8767,13.478
94.393415,-0.6216,-0.9166,-4.2911,4.432
94.393952,4.9639,-6.8171,1.3748,8.544
94.394318,7.7322,-4.7087,4.0921,9.935
94.394685,9.3041,-3.0601,5.0514,11.020
94.394995,10.1560,-2.6238,4.8666,11.563
94.397445,9.7808,-2.5183,2.7378,10.464
94.402761,8.1852,-2.6369,0.7061,8.628
94.408471,5.2941,-2.4581,-1.3754,5.997
94.412474,1.5075,-1.5421,-3.3775,4.007
94.438016,-3.4274,-0.0301,-4.7357,5.846
94.438534,-8.7130,0.3987,-4.1803,9.672
94.438797,-11.7839,0.1984,-2.5992,12.069
94.439018,-12.3811,0.2359,-1.4119,12.464
94.439279,-11.7518,0.1369,-0.5920,11.767
94.442880,-10.3640,-0.4257,-0.0164,10.373
94.447771,-8.4437,-1.5003,0.6547,8.601
94.452888,-6.7047,-2.7955,1.4521,7.408
94.457994,-5.6657,-3.4776,1.8211,6.893
94.462971,-5.1845,-3.5882,1.7742,6.550
94.468622,-4.7357,-3.4086,1.6251,6.057
94.497281,-4.3854,-3.0691,1.5297,5.567
94.497912,-4.2189,-2.7160,1.4372,5.219
94.498252,-4.1911,-2.4126,1.2767,5.002
94.498528,-4.1297,-2.2720,1.1442,4.850
94.498766,-4.0690,-2.3982,1.0188,4.832
94.499012,-3.9368,-2.7039,0.7908,4.841
94.503204,-3.9148,-2.9085,0.4242,4.895
94.508283,-3.9979,-2.9371,0.0428,4.961
94.513661,-4.1409,-2.7952,-0.3855,5.011
94.519071,-4.2684,-2.4418,-0.6802,4.964
94.523527,-4.2761,-2.1849,-0.4899,4.827
94.528851,-2.9582,-2.5166,0.1097,3.885
94.533459,-1.6280,-2.7578,0.8624,3.317
94.539065,-2.3804,-2.3199,0.5503,3.369
94.544243,-3.7930,-2.0207,0.1467,4.300
94.548953,-3.7360,-1.3637,0.4571,4.003
94.553892,-5.3275,0.0383,-1.4719,5.527
94.559637,-5.9641,0.8195,-1.3941,6.179
94.564445,-5.1724,1.1181,-0.4288,5.309
94.568830,-4.1526,1.3650,0.0462,4.371
94.599838,-3.3678,1.6257,0.0059,3.740
94.601313,-2.6715,1.9137,0.2807,3.298
94.601993,-2.4015,2.1827,0.1023,3.247
94.602713,-2.3301,2.5835,-0.4527,3.508
94.603183,-2.1417,3.2336,-0.8105,3.962
94.603636,-1.8922,4.0325,-1.1108,4.591
94.604538,-1.5079,4.8610,-1.3073,5.255
94.609368,-0.9508,5.7678,-1.3934,6.009
94.614323,-0.2271,6.7335,-1.5326,6.909
94.619319,0.5610,7.7675,-1.8419,8.003
94.624664,1.3424,8.7572,-2.3867,9.175
94.629276,2.1059,9.4417,-2.9176,10.104
94.634157,2.9539,9.8162,-2.9856,10.677
94.639772,3.9395,9.9514,-3.7175,11.330
94.644278,4.8126,9.8565,-5.7229,12.372
94.649805,5.8814,9.6896,-7.6741,13.688
94.654741,7.2777,9.5195,-8.4603,14.668
94.659507,8.9061,9.7167,-8.6762,15.780
94.664567,9.5852,12.4977,-7.1158,17.283
94.670105,10.8999,13.0803,-5.1496,17.788
94.701667,14.3060,8.6588,-2.6191,16.926
94.702226,16.2460,4.5922,-3.4781,17.237
94.702441,17.0007,2.0060,-3.0540,17.389
94.702706,17.4215,1.2118,-2.4600,17.636
94.702993,18.0539,1.3898,-2.7074,18.309
94.703217,20.0601,0.9237,-2.0777,20.189
94.707052,22.9682,-0.6354,-2.4235,23.104
94.709685,25.2293,-2.4892,-3.3322,25.570
94.714751,26.3707,-3.1485,-8.5347,27.896
94.720815,27.3052,-7.1899,-7.8237,29.300
94.724646,25.9403,-9.1875,-5.7958,28.123
94.742783,22.3195,-6.6720,-14.2351,27.300
94.743286,20.4895,-12.0387,-11.6323,26.459
94.743751,16.0149,-8.8363,-8.1143,20.010
94.768643,18.9301,-13.0844,-4.1578,23.385
94.769281,17.4996,-9.3905,0.6240,19.870
94.769608,16.4236,-1.8001,-4.1394,17.033
94.769926,17.2949,-5.8891,0.2653,18.272
94.770253,14.9540,-6.4973,3.2335,16.622
94.793581,6.5733,3.2739,6.7303,9.961
94.794010,-4.0995,27.1977,4.4548,27.863
94.794603,-12.1471,41.2544,4.2852,43.219
94.794918,-6.4958,12.8827,13.5840,19.816
94.795296,-2.1653,-9.1564,21.7210,23.671
94.795629,-6.1912,-5.3434,21.6144,23.110
94.820376,-6.9133,1.3954,17.6806,19.035
94.820772,2.3733,3.4599,7.8391,8.891
94.820994,14.9923,-0.0190,-19.0959,24.278
94.821411,22.9571,-6.4910,-16.2255,28.852
94.821724,28.4282,-8.8379,2.2258,29.853
94.826150,33.8172,-10.0760,9.8066,36.624
94.848513,36.3861,-11.7934,2.8160,38.353
94.849314,33.8304,-8.6945,-17.8366,39.220
94.849779,28.4240,-2.1006,-18.0015,33.710
94.850050,20.2052,2.7091,-5.6399,21.152
94.850598,7.2097,2.9137,-0.0910,7.777
94.855971,-2.4446,0.6995,-2.3563,3.467
94.863199,-7.9884,1.9432,-6.9531,10.767
94.866003,-10.6278,3.3979,-5.7297,12.543
94.870987,-10.0446,2.8948,-0.2831,10.457
94.894192,-7.2665,1.8383,3.6350,8.330
94.894729,-3.6297,1.2902,5.2739,6.531
94.895048,0.1125,0.5512,6.5275,6.552
94.895374,2.0711,-0.2744,6.1738,6.518
94.896023,2.0036,-0.5521,3.5795,4.139
94.900898,1.5114,-0.5166,0.6218,1.714
94.906815,1.5950,-0.7368,-1.3347,2.206
94.911286,2.5561,-1.0889,-1.3757,3.100
94.930919,3.7644,-1.3178,-0.1827,3.993
94.931443,4.5865,-1.6947,0.9277,4.977
94.931682,4.9088,-2.1527,1.1369,5.479
94.931880,4.5395,-2.3626,0.9700,5.209
94.936783,4.0758,-2.2652,0.9608,4.761
94.941259,3.5651,-1.6239,0.7326,3.985
94.946372,2.9743,-0.7255,-0.2461,3.071
94.952043,1.9971,-0.1325,-1.0524,2.261
94.956941,0.9324,0.3423,-1.2284,1.580
94.962061,0.3362,0.8434,-1.1883,1.495
94.967133,-0.0221,1.4283,-0.8439,1.659
94.972161,-0.2131,1.7172,0.3472,1.765
94.977087,-0.1859,1.4649,1.4559,2.074
94.982057,-0.1224,0.7821,1.9236,2.080
94.988807,0.1711,0.4231,2.4812,2.523
94.992164,0.0630,0.8178,2.6201,2.745
95.010170,-0.4513,2.0350,2.7268,3.432
95.010717,-1.4111,3.0458,2.2009,4.014
95.011020,-2.2961,2.4231,0.8858,3.454
95.012155,-2.6270,0.9735,0.4486,2.837
95.017337,-2.3941,0.6569,1.2682,2.788
95.022549,-2.1591,0.8303,1.8728,2.976
95.027574,-1.7663,0.5529,1.7023,2.515
95.031863,-1.5125,0.1242,0.8337,1.732
95.037367,-1.2604,-0.2648,-0.0566,1.289
95.042400,-0.8420,-0.7674,-0.4605,1.229
95.047724,-0.4961,-1.0850,-0.7088,1.388
95.052772,-0.2938,-1.1057,-0.7949,1.393
95.057232,-0.1823,-1.1073,-0.6662,1.305
95.062677,-0.1397,-1.1690,-0.4563,1.263
95.067498,-0.1201,-1.2262,-0.3515,1.281
95.072497,-0.2049,-1.2120,-0.5047,1.329
95.077238,-0.2816,-1.1504,-0.6981,1.375
95.083115,-0.3959,-0.9790,-0.9535,1.423
95.087296,-0.5071,-0.8296,-1.0632,1.441
95.092733,-0.4961,-0.7547,-0.9368,1.301
95.097561,-0.5421,-0.6298,-0.7180,1.098
95.103118,-0.5473,-0.5481,-0.3826,0.864
95.121784,-0.4686,-0.5431,-0.1770,0.739
95.122413,-0.3443,-0.5764,-0.1798,0.695
95.122721,-0.2009,-0.6073,-0.2092,0.673
95.122909,-0.1219,-0.6527,-0.2245,0.701
95.127885,-0.0426,-0.6504,-0.2451,0.696
95.132541,-0.0275,-0.5983,-0.1779,0.625
95.138798,-0.0286,-0.4484,-0.0994,0.460
95.142911,-0.1250,-0.2990,-0.1628,0.363
95.148096,-0.3025,-0.1952,-0.2909,0.463
95.152797,-0.4365,-0.0822,-0.4769,0.652
95.157895,-0.7594,0.0762,-0.7706,1.085
95.163840,-1.0607,0.0194,-0.8515,1.360
95.168524,-1.2735,-0.0585,-0.7459,1.477
95.173081,-1.3195,0.0389,-0.6165,1.457
95.177974,-1.1895,0.0773,-0.3056,1.231
95.183317,-0.9791,0.2215,-0.0189,1.004
95.188458,-0.8057,0.4978,0.0450,0.948
